infant deaths,Alcohol,Hepatitis B,Measles,BMI,Polio,Diphtheria,HIV/AIDS,GDP,Life expectancy
1,9.69,,4,55.8,96,96,0.1,41577.169,79.4
1,9.56,,11,55,98,98,0.1,39954.64222,79.2
1,9.56,,4,54.2,98,98,0.1,35245.1647,78.7
1,9.68,,3,53.4,97,97,0.1,28817.32321,78.4
1,9.95,,0,52.6,97,97,0.1,26584.12169,78.3
1,10.06,,1019,51.8,97,97,0.1,25921.12794,78.1
0,8.7,92,10,67.5,92,92,0.1,3821.8937,81.6
0,9.07,93,280,66.9,93,93,0.1,4453.24673,81.5
0,9.18,93,8,66.4,92,92,0.1,42889.88141,81.3
0,9.2,93,68,65.9,93,93,0.1,3997.25624,81.1
0,9.47,95,597,65.3,95,95,0.1,38426.5581,86
0,9.62,9,43,64.8,93,93,0.1,33691.34837,89
0,9.24,93,198,64.3,92,92,0.1,282.94193,85
0,9.49,9,0,63.8,89,89,0.1,31287.77865,81
0,9.19,88,25,63.2,88,88,0.1,3259.73471,81
0,9.34,87,20,62.6,89,89,0.1,2667.86452,79.9
0,9.31,87,20,62.1,89,89,0.1,2775.89515,79.9
0,9.15,88,33,61.5,87,89,0.1,2542.39935,79.2
0,8.91,89,66,6.9,86,9,0.1,21913.7817,79.1
0,9.13,89,21,6.3,84,9,0.1,16874.31232,78.7
0,8.75,9,65,59.6,82,9,0.1,13882.85683,78.5
0,8.91,9,65,58.9,82,9,0.1,13641.1272,78.6
2,,98,0,54,99,98,0.1,295.966488,74.8
2,3.55,98,0,53.2,99,98,0.1,1975.46477,74.5
2,3.58,98,0,52.4,99,98,0.1,1847.19849,73.9
2,3.63,98,0,51.7,99,98,0.1,1792.3845,73.9
3,3.39,98,0,5.9,99,98,0.1,1682.957924,74.5
3,3.38,98,0,5.2,99,98,0.1,1526.497938,73.2
3,3.36,98,0,49.4,99,98,0.2,1464.497754,73.2
3,3.64,97,0,48.6,97,97,0.2,1518.85386,72.5
3,3.83,93,0,47.9,93,93,0.2,1344.31871,72.5
3,3.69,88,0,47.1,88,88,0.3,124.992617,73
3,3.7,86,0,46.4,87,86,0.3,1175.116225,71.2
4,3.81,79,0,45.7,8,79,0.3,191.55157,71
4,3.77,86,0,44.9,86,86,0.3,115.565314,76
4,3.5,85,0,44.2,85,85,0.4,11.147277,75
4,3.51,87,0,43.5,89,87,0.4,143.6758,73
4,3.61,83,0,42.8,85,83,0.4,116.2743,73
49,,65,7693,19.3,65,65,0.4,358.99731,61.8
49,0.01,68,1142,18.9,67,68,0.5,43.646498,61.4
49,0.01,67,1224,18.5,56,67,0.6,416.14838,69
49,0.01,71,272,18.1,71,71,0.7,391.515524,63
50,0.15,75,771,17.7,4,75,0.7,375.5819866,59.4
50,0.12,7,372,17.3,75,7,0.9,348.151511,58.2
51,0.11,71,801,16.9,71,71,1.1,341.2894618,57.1
52,0.12,,1317,16.5,68,67,1.3,354.8185998,56
53,0.1,,282,16.1,57,57,1.4,292.55962,55.2
54,0.11,,59,15.7,52,51,1.5,258.463873,54.5
55,0.11,,2183,15.4,46,45,1.6,25.383731,53.7
56,0.11,,63057,15,45,43,1.6,232.5661574,52.9
56,0.1,,54190,14.6,44,41,1.6,215.8548,52.1
57,0.1,,31584,14.3,43,39,1.6,177.828384,51.4
57,0.11,,61208,13.9,42,36,1.6,165.257247,56
58,0.1,,21319,13.6,41,34,1.5,158.455972,50
483,,49,12423,25.4,49,49,3.7,2655.157977,54.5
490,0.01,49,6855,24.7,49,49,3.9,3221.678128,53.6
498,8.3,46,52852,24.1,46,46,3.9,2996.96432,53.2
505,8.54,42,6447,23.5,42,42,4.4,2755.297787,52.7
513,8.75,46,18843,22.8,48,48,4.7,2527.9423,52.3
521,8.9,49,8491,22.2,54,54,4.8,2327.3267,52
527,9.05,63,1272,21.6,66,63,4.9,197.661422,51.6
536,9.3,41,9960,21,6,53,5,1383.893354,59
542,9.55,42,2613,2.4,54,42,5.2,1136.829645,55
549,9.66,27,704,19.9,46,4,5.3,119.743286,49.8
556,9.71,18,110927,19.3,45,36,5.4,87.8938738,49.2
563,9.76,,31521,18.8,43,33,5.4,648.815852,48.5
567,9.75,,141258,18.3,42,29,5.4,512.65719,48.1
571,9.61,,42007,17.8,4,25,5.3,459.4572117,47.7
574,9.58,,168107,17.3,36,27,5.1,351.7996666,47.4
576,9.23,,212183,16.9,31,29,4.9,379.1193264,47.1
0,0.01,99,0,77.3,99,99,0.1,,
0,5.97,,14,61.2,95,95,0.1,7455.24654,81.8
0,6.06,,3,6.8,93,93,0.1,975.49856,81.6
0,6.21,,8,6.3,94,94,0.1,1291.435,81.5
0,6.21,,4,59.8,95,95,0.1,11563.727,81.3
0,6.53,,39,59.4,94,94,0.1,1574.9861,81.1
0,6.59,,3,58.9,93,93,0.1,87646.75346,81
0,6.68,,2,58.5,94,94,0.1,817.77681,89
0,6.75,,4,58,94,94,0.1,9688.5961,86
0,6.6,,0,57.5,93,93,0.1,85128.65759,85
0,6.47,,0,57,94,94,0.1,74114.69715,84
0,6.37,,0,56.5,91,91,0.1,66775.3944,81
0,6.22,,7,55.9,92,92,0.1,5757.26916,79.8
0,6.04,,8,55.3,92,92,0.1,5111.65445,79.4
0,5.89,,5,54.6,93,93,0.1,4361.1538,78.9
0,5.49,,4,54,91,91,0.1,38549.58934,78.8
0,5.67,,0,53.3,91,9,0.1,38146.71539,78.5
1,,99,0,54.6,99,99,0.1,16627.36433,76.6
1,0.4,99,0,53.5,99,99,0.1,2458.45226,76.4
1,0.46,98,0,52.8,99,98,0.1,21268.7564,76.2
1,0.51,98,13,52.3,99,98,0.1,22134.916,76
1,0.54,99,5,52,99,99,0.1,2986.36,75.8
1,0.56,99,3,51.8,99,99,0.1,1928.74739,75.6
1,0.56,98,19,51.5,96,98,0.1,16784.34616,75.4
1,0.57,99,18,51.1,97,99,0.1,2275.3536,75.2
1,0.57,99,24,5.6,97,99,0.1,1585.13226,74.9
1,0.58,99,13,5.1,98,98,0.1,1448.55,74.7
1,0.63,99,25,49.5,99,99,0.1,12376.97936,74.3
1,0.61,99,18,48.9,99,99,0.1,1129.28886,74
1,0.56,99,1,48.1,99,99,0.1,969.8126,73.6
1,0.54,99,5,47.3,99,99,0.1,8629.11774,73.3
1,0.55,99,15,46.5,99,99,0.1,8476.61511,72.9
1,0.38,99,15,45.9,99,99,0.1,861.18596,72.6
352,,72,386,25.4,72,72,0.1,1431.244865,66.4
359,0.01,72,1370,24.7,72,72,0.1,1316.98966,66.2
365,0.04,72,8749,23.9,72,72,0.1,1272.44161,66
369,0.04,72,8046,23.2,72,72,0.1,1261.28967,65.7
371,0.04,74,4386,22.5,75,74,0.1,1226.215314,65.5
372,0.04,82,4321,21.9,82,82,0.1,14.142268,65.1
371,0.03,78,863,21.3,7,71,0.1,16.63999,64.8
369,0.03,65,1129,2.6,7,62,0.1,139.31288,64.6
367,0.03,75,2801,2.1,75,75,0.1,95.4327931,64.4
365,0.03,78,7641,19.5,77,78,0.1,873.772727,64.2
364,0.04,7,2981,18.9,78,77,0.1,711.4699463,62.9
364,0.01,65,4248,18.4,65,65,0.1,649.848233,63.7
366,0.01,63,4740,17.9,69,67,0.1,563.594342,63.5
371,0.01,,3903,17.4,71,68,0.1,499.8633,63.2
377,0.01,,3849,16.9,68,65,0.1,51.6568157,63
385,0.02,,2064,16.4,65,62,0.1,533.8624114,62.8
0,,99,0,83.3,99,99,0.1,1932.12237,
1,,73,0,57.8,72,73,0.1,13134.4367,77.8
1,6.74,8,0,57.1,8,8,0.1,12593.7374,77.6
1,6.89,8,0,56.3,81,8,0.1,11685.97983,77.5
1,6.95,85,0,55.6,87,85,0.1,1589.82713,77.2
1,6.9,87,4,54.9,91,87,0.1,927.723171,77.3
1,6.94,94,0,54.2,95,94,0.1,7937.259931,76.5
1,6.87,85,0,53.4,85,85,0.1,7429.628274,76.8
1,6.74,86,0,52.7,86,86,0.1,6973.9284,76.5
1,6.16,85,0,51.9,84,85,0.2,668.8667,76.4
1,5.72,88,0,51.1,98,88,0.1,5348.518399,76.2
1,5.53,92,0,5.3,88,92,0.1,4916.54886,75.8
1,5.69,95,0,49.5,92,95,0.2,4591.892776,75.8
1,5.52,98,0,48.6,95,98,0.1,4267.13578,75.5
1,5.52,98,0,47.8,99,99,0.2,4126.14671,75.7
2,5.43,98,0,46.9,95,99,0.1,446.372833,75.5
2,5.58,,0,45.9,99,98,0.2,46.29935,75.7
10,,67,38,48.6,74,73,0.6,,62.9
10,0.01,67,2299,47.9,64,73,0.7,2182.716565,62.7
10,0.01,73,12,47.2,8,79,0.8,229.95364,62.4
10,0.01,68,0,46.4,81,74,1,271.318741,62.2
10,0.88,66,0,45.7,69,72,1,177.867119,62
10,0.79,56,0,44.9,72,67,1.1,1366.879112,61.8
11,0.82,66,0,44.2,79,73,1.1,1166.66337,61.6
11,0.81,59,0,43.4,76,63,1.3,1178.72469,61.4
11,0.71,61,0,42.7,72,71,1.4,956.668952,61.1
11,0.64,71,1,41.9,67,72,1.5,854.346921,68
11,0.84,63,1222,41.1,61,72,1.5,77.5773486,64
11,0.58,6,1385,4.4,59,62,1.5,637.3616215,59.9
11,0.59,67,3863,39.6,62,68,1.4,588.3582595,59.6
11,0.61,6,17620,38.9,54,61,1.4,511.665773,59.3
11,0.68,59,4023,38.2,52,55,1.3,539.41528,59.1
11,0.73,57,7135,37.5,51,59,1.1,631.9468526,58.9
2,,93,0,5.2,89,93,0.2,419.367724,74
3,0.01,87,0,49.4,83,87,0.2,4712.822736,73.9
3,5.03,86,0,48.6,8,86,0.2,4479.95858,73.8
3,5.36,87,0,47.9,83,87,0.1,3855.537735,73.6
3,5.79,89,0,47.1,84,89,0.1,3988.11894,73.4
3,5.65,89,0,46.4,85,89,0.1,3225.591754,73.2
3,5.39,85,0,45.6,81,85,0.1,2599.596259,73
3,6.14,87,0,44.9,85,89,0.1,359.992184,72.7
3,5.61,86,0,44.2,95,95,0.1,2312.192926,72.5
3,5.61,92,0,43.5,98,98,0.2,189.71539,72.3
3,6.38,92,0,42.8,96,96,0.2,157.145691,72.1
3,6.2,9,0,42,92,92,0.2,148.527976,71.9
4,6.64,86,0,41.3,86,86,0.1,1174.779347,71.7
4,5.66,,0,4.6,87,87,0.1,1148.229882,71.5
4,6.66,,0,39.8,9,89,0.1,1417.26582,71.2
4,6.78,,0,39.1,86,86,0.1,1545.626423,79
8,,9,4,55.6,88,9,0.1,63.343259,75.5
8,0.01,88,0,54.9,78,88,0.1,6491.5245,75.3
8,5.38,88,0,54.2,71,88,0.1,6583.116248,75.3
9,5.14,95,0,53.6,94,95,0.1,6387.785281,74.9
9,4.83,91,0,52.9,91,91,0.2,5771.565878,74.5
10,4.72,93,0,52.2,92,93,0.2,522.493191,73.7
10,4.69,93,0,51.5,92,93,0.3,4166.93387,73.8
11,4.85,93,1,5.8,93,93,0.3,428.87811,73.9
11,4.29,93,0,5.2,93,93,0.3,3611.2147,74
12,4.22,94,0,49.5,94,94,0.4,3171.49856,74.2
13,4.44,94,0,48.8,66,77,0.4,2754.7829,72.8
14,4.27,92,0,48.1,81,86,0.4,2448.143899,72.2
15,4.5,65,0,47.4,95,94,0.4,218.25997,72.1
16,4.03,,0,46.7,95,95,0.4,259.192958,72.6
17,4.22,,0,46.1,9,9,0.5,1981.243653,72.4
18,4.59,,1,45.4,93,98,0.5,1996.719689,71.4
52,,6,619,25.4,79,6,0.1,2878.33837,68.5
54,4.52,67,58848,24.8,77,67,0.1,2842.938353,68.4
55,4.61,89,2920,24.3,84,89,0.1,276.289146,68.1
56,5.02,88,1536,23.7,88,88,0.1,2581.818554,68.1
57,4.96,87,6538,23.1,87,87,0.1,2352.518156,68
58,4.85,77,6368,22.6,78,79,0.1,2129.499242,67.9
59,4.42,85,1469,22.1,86,87,0.1,1825.341521,68
60,4.21,88,341,21.6,91,91,0.1,1919.466195,67.5
62,4.19,87,530,21.1,87,87,0.1,1672.685433,67.5
63,4.08,77,9,2.6,88,88,0.1,1391.772325,67.3
65,4.22,49,118,2.1,9,89,0.1,1194.697155,67
66,4.45,48,3025,19.6,85,88,0.1,179.3715,67.3
67,4.44,52,10511,19.2,85,84,0.1,11.553196,67.2
68,4.42,42,7003,18.7,77,79,0.1,1.68135,66.8
68,4.54,45,7360,18.3,76,79,0.1,957.287441,66.8
69,4.73,7,7120,17.8,74,78,0.1,138.91977,66.8
2,,96,0,61.7,92,98,0.1,12565.9876,77.5
2,10.71,96,0,61.1,94,98,0.1,14341.675,77.3
2,11.63,96,84,6.4,95,99,0.1,1378.54911,77.1
2,10.81,97,71,59.7,95,99,0.1,13145.1484,76.8
2,10.93,98,0,59.1,96,99,0.1,13893.18768,76.7
2,10.59,98,13,58.4,96,99,0.1,12599.52486,76.3
2,10.7,98,115,57.8,96,99,0.1,11527.59323,75.7
2,11.4,98,0,57.2,96,99,0.1,141.44688,75.5
2,10.9,98,40,56.6,99,99,0.1,1126.31852,75.3
2,10.4,98,120,56,99,99,0.1,94.7726,75.2
2,9.5,98,13,55.5,99,99,0.1,821.251569,75
2,9.19,98,11,55,99,99,0.1,6681.178818,74.9
3,9.06,97,48,54.5,98,99,0.1,5693.52416,74.7
3,8.02,98,34,54,98,99,0.1,5196.932921,74.5
3,7.74,95,133,53.6,98,98,0.1,4981.198619,74.2
3,8.4,99,77,53.1,98,98,0.1,4492.72764,73.7
0,,98,8,61.6,98,98,0.1,1922.681,81.1
0,9.88,98,0,6.9,98,98,0.1,2277.53613,89
0,10,98,1,6.2,98,98,0.1,21618.73534,86
0,11.96,98,23,59.5,98,98,0.1,2577.4264,83
0,11.92,97,2,58.8,97,97,0.1,23196.18375,82
0,12.25,97,5,58.1,97,98,0.1,22538.6548,79.6
0,12.03,96,3,57.3,96,96,0.1,2363.97161,79.3
0,12.35,97,1,56.5,97,97,0.1,24815.6884,79
0,12.57,97,0,55.7,96,97,0.1,2278.5845,78.7
0,13.11,97,0,54.9,97,97,0.1,19821.44463,78.5
0,13.33,94,7,54.1,93,93,0.1,18784.9485,77.7
0,13.45,94,5,53.3,95,95,0.1,1845.5881,78
0,14.21,94,8,52.5,96,99,0.1,15772.7334,77.3
1,12,82,8,51.7,96,98,0.1,12882.28897,77.2
1,12.22,7,0,5.9,96,97,0.1,11729.14616,76.9
1,11.89,58,45,5.1,96,96,0.1,1152.39681,76.6
0,,99,18,69.3,99,99,0.1,66346.52267,78.2
0,1.15,89,46,68.4,99,89,0.1,86852.7119,78.1
0,1.2,97,73,67.7,99,97,0.1,8834.87958,77.9
0,1.13,93,160,67,93,92,0.1,88564.82298,77.8
0,1.16,93,101,66.5,92,93,0.1,85948.746,77.5
0,1.16,97,295,66,98,97,0.1,736.22784,77.3
0,1.11,99,112,65.6,98,99,0.1,61478.23813,77
0,1.37,97,0,65.2,98,97,0.1,82967.37228,76.8
0,1.24,94,361,65.1,97,94,0.1,675.61258,76.7
0,1.28,96,144,65,95,96,0.1,6256.55926,76.6
0,1.18,97,74,65.1,98,97,0.1,51488.49529,76.6
0,1.11,97,29,65,95,96,0.1,41818.35256,76.6
0,1,93,24,64.7,93,92,0.1,34176.98183,76.5
0,0.87,98,34,64.1,96,96,0.1,2999.65492,76.4
0,0.76,93,23,63.3,93,93,0.1,2843.63635,76.3
0,0.5,89,46,62.4,91,8,0.1,29986.2915,76.2
1,,98,7,31.7,98,98,0.1,,82.3
1,0.01,99,442,31.2,99,99,0.1,,82
1,9.33,99,107,3.8,99,99,0.1,,81.7
1,9.56,99,2,3.4,99,99,0.1,,81.2
2,9.34,99,42,3,98,99,0.1,,81.1
2,9.23,94,114,29.5,95,94,0.1,,87
2,8.97,94,17,29.1,95,94,0.1,,86
2,9.31,94,2,28.6,92,94,0.1,,83
2,9.05,91,194,28.2,91,91,0.1,,79.8
2,8.83,99,28,27.7,98,98,0.1,,79.4
2,9.03,99,7,27.2,96,96,0.1,,78.7
3,9.18,92,11,26.7,9,88,0.1,,78.2
3,9.66,91,33,26.2,94,97,0.1,,77.6
3,9.55,92,62,25.7,99,97,0.1,,77.1
3,11.45,89,23060,25.2,99,97,0.1,,76.7
4,10.33,93,32647,24.7,99,97,0.1,,76
1,,88,0,53.4,88,87,0.1,,72.1
1,9.99,92,2,52.7,92,9,0.1,,71.8
1,10.49,91,27,52.1,92,9,0.1,,71.7
1,10.68,94,11,51.5,92,92,0.1,,79
1,9.45,96,0,5.9,96,93,0.1,,77
1,8.25,98,0,5.4,97,9,0.1,,68.8
1,8.45,89,0,49.9,87,85,0.1,,69
1,9.07,97,0,49.5,96,9,0.1,,68.9
1,9.66,95,10,49.1,93,92,0.1,,68.3
1,8.36,98,34,48.7,98,97,0.1,,68
1,10.78,99,6,48.3,99,98,0.1,,67.3
1,12.27,99,4,47.9,98,98,0.1,,68
1,8.15,99,87,47.6,98,98,0.1,,67.6
1,6.71,99,4929,47.2,98,97,0.1,,67.5
1,10.98,94,457,46.8,98,97,0.1,,67.6
1,9.89,92,687,46.5,97,95,0.1,,67.1
2,,9,4,6.7,89,89,0.1,8958.788593,75
2,0.01,94,59,59.9,94,94,0.1,12.27733,74.8
2,9.59,96,1159,59.2,88,92,0.1,9585.266593,74.6
2,9.58,96,7450,58.4,92,91,0.1,8558.39766,74.4
2,9.1,96,4189,57.7,89,89,0.1,92.277825,74.3
2,9,98,193,56.9,94,94,0.1,8297.483621,73.4
2,10.4,95,8,56.3,95,95,0.1,822.18329,73.1
2,11.9,97,12,55.6,95,96,0.1,1136.47356,73.1
3,10.6,99,353,55,96,96,0.1,8214.185378,72.9
3,8.51,99,3196,54.4,97,97,0.1,5828.745662,72.5
3,7.68,98,5043,53.9,97,97,0.1,4676.315183,71.9
4,9.82,99,117,53.4,97,97,0.1,3552.92452,71.7
4,8.78,98,9,52.9,97,97,0.1,2774.95586,71.1
4,9.62,99,14,52.4,98,98,0.1,2124.873613,77
4,9.78,98,10,51.9,99,99,0.1,1839.72945,78
4,10.16,98,35,51.4,99,99,0.1,1668.162731,77
13,,97,843,6.5,97,97,0.1,9329.298351,75
13,10.12,97,4711,59.9,97,97,0.1,14125.961,73
14,10.58,97,2339,59.3,98,97,0.2,15543.67653,70
14,10.99,97,2123,58.7,98,97,0.3,15154.45687,69.6
14,11.04,97,629,58.1,97,97,0.3,14212.687,69.4
15,11.05,97,129,57.5,98,97,0.2,1674.98771,68.4
15,11.21,98,101,57,98,98,0.3,8562.89598,68.2
16,12.04,98,27,56.6,98,98,0.3,11635.2637,67.5
16,12.19,98,173,56.1,98,98,0.3,911.25385,67.3
17,11.79,98,1147,55.7,98,98,0.3,692.194398,66.4
18,11.57,97,454,55.3,98,98,0.3,5323.473877,65
19,11.5,96,2444,55,98,97,0.3,412.372294,64.9
20,11.32,94,3291,54.7,97,96,0.4,2975.132778,64.6
20,10.87,81,580,54.5,97,97,0.3,2375.5944,64.8
21,10.47,43,2072,54.2,97,96,0.3,21.362386,65.1
22,10.18,,4800,54,97,96,0.2,1771.58662,65
11,,98,1,21.4,99,98,0.4,71.348397,66.1
12,0.01,98,10,2.8,98,98,0.4,76.5699517,65.7
12,0.01,98,17,2.1,98,98,0.5,688.8768557,65.2
13,0.01,98,75,19.5,98,98,0.7,678.796973,64.6
14,8.34,97,31,18.9,93,97,1.3,617.317648,63.8
16,7.92,97,121,18.3,93,97,2.3,563.491487,62.8
17,7.11,97,5,17.7,93,97,2.8,539.1538211,61
18,6.39,97,6,17.1,97,97,3.7,5.6687264,68
20,6.78,97,26,16.5,98,97,5,44.853339,59.6
22,6.88,99,494,15.9,99,99,6.2,342.3656294,57.6
24,7.01,95,129,15.4,95,95,7.1,287.931877,55.3
26,6.75,89,386,14.9,89,89,7.7,236.9114381,53.4
29,6.66,96,1064,14.5,96,96,8.1,212.6619491,52
31,7.82,88,2738,14.1,85,88,8,196.59778,57
33,5.72,,896,13.7,76,77,8.1,21.569654,48.6
34,7.13,,2095,13.2,9,9,8.5,216.172747,48.3
0,8.54,97,0,5.2,96,96,0.1,,
0,,99,0,47.5,99,99,0.1,,75.2
0,9.97,99,0,46.7,99,99,0.1,,75
0,9.73,99,0,45.9,99,99,0.1,,74.8
0,9.99,98,0,45.2,98,98,0.1,,74.7
0,10.43,99,0,44.5,99,99,0.1,,74.6
0,10.87,97,0,43.8,97,97,0.1,,74.2
0,11.09,95,0,43,95,95,0.1,,74.3
0,12.09,96,0,42.2,96,96,0.1,,74.1
0,12.68,99,0,41.3,99,99,0.1,,73.9
0,13.45,85,0,4.4,85,85,0.1,,73.5
0,12.32,95,0,39.6,95,95,0.2,,73.1
0,11.93,91,0,39,91,91,0.2,,72.6
0,12.55,84,0,38.4,91,9,0.2,,72.2
0,11.85,14,0,37.9,9,74,0.1,,72
0,12.03,,0,37.3,99,99,0.3,,71.8
0,11.69,,0,36.8,7,7,0.4,,71.6
0,,98,0,54.1,97,98,0.1,,73.2
0,7.01,98,0,53.1,97,98,0.1,,73.1
0,7.07,97,0,52.2,97,97,0.1,,72.7
0,6.93,96,0,51.2,96,96,0.1,,72.8
0,7.02,96,0,5.3,96,96,0.1,,72.7
0,7,99,0,49.3,99,99,0.1,,72.5
0,6.85,99,0,48.4,99,99,0.2,,72.3
0,6.92,99,0,47.5,99,99,0.3,,72.1
0,5.89,99,0,46.6,99,99,0.3,,71.9
0,5.93,99,0,45.7,99,99,0.3,,71.7
0,6.04,99,0,44.7,93,99,0.2,,71.4
0,5.42,99,0,43.8,99,99,0.4,,71.2
0,5.1,31,0,42.9,99,99,0.4,,71
0,4.94,,0,42,99,99,0.4,,79
0,4.73,,0,41,99,99,0.7,,79
0,4.8,,0,4.1,99,98,0.7,,79
0,,59,0,74.7,61,66,0.1,4149.363444,74
0,0.01,56,0,74.3,58,63,0.1,4178.973369,73.8
0,0.01,6,0,73.8,62,67,0.1,4219.65123,73.6
0,0.01,64,1,73.4,62,64,0.1,4234.554443,73.2
0,2.15,58,0,72.9,6,65,0.1,3942.9827,73
0,3.01,57,8,72.5,57,62,0.1,3453.487434,72.6
0,2.88,44,0,72,45,49,0.1,335.112838,76
0,3.97,12,0,71.4,54,26,0.1,359.82223,72.5
0,3.85,46,0,7.9,49,53,0.1,322.543121,72.2
0,3.52,35,0,7.3,37,39,0.1,287.963899,72
0,3.63,41,0,69.7,55,49,0.1,2571.262348,71.6
0,3.62,54,0,68.9,26,55,0.1,2351.33814,71.4
0,4.17,83,0,68.2,82,83,0.1,197.29417,79
0,3.3,86,0,67.4,85,86,0.1,1631.41727,76
0,3.43,89,0,66.5,83,85,0.1,1555.47451,75
0,3,89,0,65.6,94,95,0.1,154.68923,72
0,0.01,69,0,,69,69,0.1,,
0,,96,0,3.9,96,96,0.2,1624.63963,67.5
0,0.01,95,0,3.1,95,95,0.2,1821.878734,67.3
0,0.01,97,0,29.3,97,97,0.2,1619.532678,67.1
0,0.01,96,0,28.5,96,96,0.5,138.949959,66.9
0,5.69,96,0,27.7,96,96,0.5,134.326189,66.6
0,5.58,98,0,26.9,98,98,0.5,1129.754961,66.2
0,4.13,98,0,26.2,99,98,0.9,199.57146,65.8
0,4.36,99,0,25.4,99,99,0.9,1126.46212,65.4
0,4.14,87,0,24.7,98,97,1.2,894.927988,65.1
0,5.46,75,0,24,97,97,1.2,843.89447,64.7
0,5.27,96,0,23.4,97,97,1.6,81.86157,64.3
0,5.78,7,0,22.8,99,96,1.6,693.345683,63.8
0,6.54,43,0,22.2,94,94,1.6,649.342153,63.4
0,5.8,,0,21.7,92,92,1.4,555.8185378,63.1
0,5.02,,0,21.1,9,92,1.5,51.216381,62.8
0,5.07,,0,2.7,87,82,1.5,,62.6
7,,98,219,68.2,97,98,0.1,2732.86172,74.5
7,0.09,98,154,67.3,98,98,0.1,24575.434,74.4
8,0.09,98,1164,66.4,98,98,0.1,24934.38614,74.3
8,0.09,98,294,65.6,98,98,0.1,2533.9462,74.1
8,0.09,98,362,64.7,98,98,0.1,2377.74739,73.9
8,0.09,98,334,63.9,98,98,0.1,19259.58726,73.7
8,0.09,98,82,63.1,98,98,0.1,1694.2931,73.4
9,0.09,98,158,62.4,98,98,0.1,237.83234,73.3
9,0.1,96,4648,61.6,96,96,0.1,16472.1665,73.2
9,0.08,96,807,6.9,96,96,0.1,15334.66994,73.2
9,0.05,97,373,6.2,96,96,0.1,13739.82945,73.1
9,0.06,96,1880,59.4,96,96,0.1,11138.8746,73.1
9,0.05,95,1208,58.5,95,95,0.1,9567.458285,73
10,0.05,97,311,57.7,95,95,0.1,8655.311531,72.9
10,0.05,95,155,56.9,97,97,0.1,8643.4944,72.8
10,0.05,93,0,56.2,95,95,0.1,9126.954277,72.6
19,,89,58,24.3,85,89,0.3,98.7256145,66.7
19,0.26,89,32,23.8,85,89,0.3,152.443873,66.4
20,0.26,92,17,23.2,89,92,0.3,148.912351,66
20,0.28,91,46,22.7,83,91,0.4,136.4518,65.6
20,0.32,92,18,22.2,89,92,0.4,18.25321,64.9
21,0.28,89,428,21.7,76,89,0.4,11.631377,64.3
21,0.3,86,999,21.2,83,86,0.5,12.566464,63.5
22,0.28,88,6,2.8,87,88,0.6,11.33678,62.8
22,0.32,94,11,2.3,93,94,0.7,95.3978522,62.1
23,0.34,89,3,19.9,89,89,0.7,89.838296,61.3
23,0.33,84,0,19.5,84,84,0.7,773.8698713,65
24,0.35,54,31,19.1,87,87,0.7,733.581811,59.7
25,0.33,,1519,18.7,73,73,0.7,642.7663113,59
25,0.36,,18184,18.3,6,6,0.7,513.26227,58.4
26,0.34,,24789,17.9,49,52,0.6,481.287397,57.9
27,0.29,,5839,17.5,49,52,0.5,473.45338,57.5
1,,94,383,6,95,95,0.1,5237.255334,75.6
1,9.09,92,37,59.4,93,93,0.1,62.173221,75.4
1,9.16,91,1,58.9,97,95,0.1,6353.826383,75.3
1,9.38,97,0,58.3,93,91,0.1,5659.3824,74.9
1,9.56,94,370,57.7,94,94,0.1,6423.291783,74.6
1,9.65,89,20,57,91,91,0.1,5411.87744,74.4
1,9.85,93,1,56.4,97,95,0.1,5821.35397,74.1
1,9.54,93,2,55.8,95,95,0.1,671.773913,74
1,9.3,99,201,55.1,93,94,0.1,5458.121718,73.8
1,8.58,93,2,54.5,97,92,0.1,4129.758741,73.6
1,9.6,65,2,53.9,98,98,0.1,3528.1318,73
1,7.42,89,11,53.3,96,88,0.1,3331.228766,73
1,7.25,,15,52.8,89,89,0.1,2832.49652,73
1,6.95,,63,52.2,95,95,0.1,2149.9944,72.9
1,7.53,,35,51.7,93,93,0.1,1634.87561,73.1
1,7.38,,38,51.2,98,95,0.1,87.1365252,72.6
0,,98,0,37.4,97,97,0.1,1539.464,73.2
0,0.01,99,0,36.2,99,99,0.1,1557.77892,73
0,0.01,99,0,35.5,98,98,0.1,15687.34795,72.9
0,0.01,99,0,34.8,98,98,0.1,12845.17363,72.7
0,9.72,99,0,34.2,99,99,0.1,12189.9516,72.6
0,6.51,99,0,33.5,99,99,0.1,184.68447,72.4
0,4.94,99,0,32.4,99,99,0.1,976.9566,72.3
0,6.33,99,0,31.8,99,99,0.1,11122.8627,72.2
0,8.12,99,1,31.2,99,99,0.1,12154.82994,72.2
0,8.12,99,10,3.7,99,99,0.1,1214.39987,72.2
0,7.82,99,0,3.1,99,99,0.1,1192.5174,72.2
0,7.91,99,0,29.2,99,99,0.1,1176.65871,72.1
0,7.41,99,0,28.7,99,99,0.1,8524.961236,72.1
0,11.15,99,0,28.1,99,99,0.1,8331.261997,72.1
0,6.72,96,0,27.6,96,96,0.1,7663.1378,72
0,8.24,98,0,27.1,98,98,0.1,7578.85153,71.8
22,,86,607,24.4,86,86,0.5,587.538233,51
23,0.01,83,1006,23.8,83,83,0.6,78.4394757,48.1
23,0.01,92,15,23.3,92,92,0.8,71.8186998,54
